"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Human Diseases","Cancer: specific types","hsa05210","Colorectal cancer","51/4003","87/9419",0.586206896551724,1.37933618751454,3.05583110035919,0.00170823191804872,0.0100494857423319,0.0100494857423319,"6655/1647/1026/2475/5291/7042/8312/5894/3845/7040/595/5604/6654/581/332/1643/5295/5366/54205/5899/5296/4436/673/4087/578/6932/27113/5595/4089/1499/5879/5594/5900/5605/374/6199/2956/5293/5881/387/83439/7046/4609/1956/7043/6198/5290/4616/10018/324/26060",51
"Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer","54/4003","93/9419",0.580645161290323,1.36624950641857,3.05143151344479,0.00171298052426113,0.0100494857423319,0.0100494857423319,"2272/1017/6502/1647/1026/3688/5291/9618/1869/329/595/3673/581/7709/1643/6256/1027/7186/5295/1871/54205/3910/3909/5915/1285/5728/5296/4792/578/3911/1287/2335/4790/4149/1019/3655/22798/3912/1030/598/9134/8517/1147/5293/7187/6258/5747/1021/7185/4609/3915/5290/331/4616",54
"Metabolism","Amino acid metabolism","hsa00250","Alanine, aspartate and glutamate metabolism","25/4003","37/9419",0.675675675675676,1.58985490611771,3.09051712204234,0.00179974897296235,0.010237484625846,0.010237484625846,"57494/2571/84706/2752/2744/435/339983/440/1373/445/159/64902/80150/2346/2806/2673/189/7915/56954/158/2746/8659/18/2875/790",25
"Metabolism","Metabolism of cofactors and vitamins","hsa00770","Pantothenate and CoA biosynthesis","16/4003","21/9419",0.761904761904762,1.79275067508892,3.12652105586545,0.0018031933147797,0.010237484625846,0.010237484625846,"587/217/51733/79717/5169/51380/60490/219/79646/5167/8875/53354/586/1806/80025/224",16
"Organismal Systems","Development and regeneration","hsa04360","Axon guidance","98/4003","184/9419",0.532608695652174,1.25322041077887,2.98209847644217,0.00192810176552635,0.0107728860550044,0.0107728860550044,"6259/655/5170/50855/5533/125467750/10627/85464/6608/6093/84612/25/4636/5063/27289/3688/5291/5534/1942/5894/3845/23654/659/5727/998/6092/4756/55740/59277/1944/25791/4233/57556/4773/54961/2771/1946/1808/5295/10154/5062/2242/29984/5364/23380/817/3985/64218/5296/1948/9723/5336/5595/22885/5879/54434/5594/4775/1969/1073/54910/1020/103910/2770/5293/23365/7220/56288/84448/5881/7976/387/6237/151449/5747/2041/10298/57522/2050/5781/1072/2773/5921/57715/6714/1943/816/6091/3611/5361/658/2534/5998/9353/818/5290/6469/5362",98
"Human Diseases","Drug resistance: antineoplastic","hsa01523","Antifolate resistance","21/4003","30/9419",0.7,1.64708968273795,3.05174501297175,0.00213093362843198,0.0117201349563759,0.0117201349563759,"4524/1244/1719/10257/4548/3569/6472/9429/6470/6573/4790/2356/200895/8517/1147/10057/8836/113235/8714/471/2618",21
"Environmental Information Processing","Signal transduction","hsa04015","Rap1 signaling pathway","111/4003","212/9419",0.523584905660377,1.23198756592933,2.93701643900264,0.00218109642907882,0.0118114760467038,0.0118114760467038,"10411/9693/50855/125467750/2253/1432/84612/9863/375189/3688/5291/7422/889/56034/4301/1942/5894/9002/3845/998/2261/808/10636/55740/5604/71/9965/1944/1399/284/5908/4233/9564/7408/2771/9855/1946/91860/801/5295/57568/5899/22808/23094/64411/23566/2247/115/5296/673/111/5587/5595/260425/1499/5608/5879/5594/5900/5605/2264/1969/3479/51735/11069/6494/999/3683/2776/9732/5582/285/2770/5293/51196/56288/5909/9771/5881/387/5606/5584/6237/83593/5159/1500/7410/7057/5156/23236/2773/2889/6714/1943/1956/5228/7094/3690/2277/10235/5290/7423/5217/5906/3643/80310/1398/5603/3480/4254/8631",111
"Human Diseases","Cancer: specific types","hsa05225","Hepatocellular carcinoma","91/4003","170/9419",0.535294117647059,1.25953916915255,2.93570756015919,0.00225223745282225,0.011959676494022,0.011959676494022,"6655/2950/8322/1647/1026/2475/6604/7480/5291/7042/6603/9446/8312/5894/55274/1869/3845/9817/7040/4040/595/5604/6654/7296/221357/71/581/4233/7482/7855/1643/5295/1871/5728/5296/673/4257/1728/4087/578/5336/6932/5595/86/2549/4780/4089/1499/1855/5594/10023/5605/7481/1019/6599/25759/6199/196528/598/5582/2948/5293/1029/6597/2941/7976/4041/3162/6605/1021/83439/7046/4609/2946/1956/8324/2938/7043/6198/5290/2944/51412/6602/7012/4616/8289/1452/324/4258/3480/1856",91
"Metabolism","Lipid metabolism","hsa00071","Fatty acid degradation","28/4003","43/9419",0.651162790697674,1.53217644905855,3.00686472432374,0.00227641569630533,0.011959676494022,0.011959676494022,"38/217/1962/3033/51703/30/1374/127/501/2180/2639/37/219/223/10455/51/34/128/8310/1632/33/130/36/2181/1376/10449/23305/224",28
"Environmental Information Processing","Signal transduction","hsa04070","Phosphatidylinositol signaling system","56/4003","98/9419",0.571428571428571,1.34456300631669,2.94769973317527,0.00235249008934969,0.0121775957566337,0.0121775957566337,"8871/3632/5291/160851/55529/55361/5288/4534/5305/22908/808/3613/10423/5287/5289/54928/91860/4952/801/5295/3709/9110/22876/1609/5728/5296/5336/8394/3706/8898/3628/5582/200576/3631/117283/5293/51196/8525/9108/3633/51447/79837/8527/23236/23262/3710/5333/3612/3636/64419/253430/5290/8395/8897/9807/5297",56
"Cellular Processes","Cell motility","hsa04810","Regulation of actin cytoskeleton","120/4003","232/9419",0.517241379310345,1.21706134192459,2.8778783239721,0.00259025098677069,0.0132140340194679,0.0132140340194679,"5499/6655/10095/10152/4638/10092/2253/10627/85464/6093/729/4636/732/5063/6548/375189/3688/5291/56034/653857/8976/2934/9138/5305/5894/3845/3827/998/3682/8826/2261/3672/55740/5604/4628/5501/6654/10096/71/9965/3673/1399/9564/54961/10788/87/5295/5829/1131/5062/81/2909/22808/340156/10109/2247/3985/5296/3678/731/673/28964/8394/5595/5879/54434/5594/10787/2335/5605/10458/2264/4627/2147/1730/1132/1073/54776/3655/55845/3683/10097/4659/200576/103910/5293/23365/10672/1793/5881/387/3071/6237/7414/221178/3691/5159/5747/7430/7410/10298/79837/5156/55970/1072/2768/6714/1956/22800/3690/5962/5290/5217/8395/4660/51571/80310/1398/324/10163",120
"Organismal Systems","Environmental adaptation","hsa04710","Circadian rhythm","23/4003","34/9419",0.676470588235294,1.59172532365432,2.97149693190175,0.00267064791994568,0.0134295438260126,0.0134295438260126,"6095/9575/1628/9572/1385/5571/1408/51422/26224/23291/4862/79365/5565/1453/8864/5562/5187/8553/9975/8945/8454/1454/8863",23
"Metabolism","Energy metabolism","hsa00920","Sulfur metabolism","9/4003","10/9419",0.9,2.11768673494879,3.040053122484,0.00278079528881096,0.0137864780515698,0.0137864780515698,"6821/9061/9060/54928/4357/10380/7263/8991/23474",9
"Human Diseases","Neurodegenerative disease","hsa05012","Parkinson disease","137/4003","269/9419",0.509293680297398,1.19836052328783,2.83761615875212,0.00288062052576712,0.0140830336815281,0.0140830336815281,"3799/4716/5713/2861/55669/1327/1345/25800/4720/5683/4129/7419/1843/10975/7277/4722/513/84617/4712/7311/7384/9817/27173/808/2081/5708/517/3831/10131/5701/64116/11047/201266/9927/5687/1350/581/1347/4717/7314/4724/5715/4706/23516/2771/283375/4707/91860/4128/7345/801/2774/10105/518/54205/515/10383/10376/1351/3709/817/125965/51465/7317/7295/4728/51807/3798/111/347688/100532726/4780/5689/6390/4729/498/4698/1337/57181/5714/5690/5567/7494/11315/5685/5688/5682/7979/9167/3800/25828/598/5702/4701/29796/2770/126328/5686/4705/5694/7332/7326/5695/6391/54539/10476/9377/5706/27429/3710/5692/2773/1537/816/4694/5710/84790/291/55334/374291/514/4711/4731/818/506/1329/5709/468/10381/56901/4891/9627/1349/89953/4710/4713/7385",137
"Metabolism","Global and overview maps","hsa01212","Fatty acid metabolism","35/4003","57/9419",0.614035087719298,1.44481551117364,2.8957818573288,0.00303252801824924,0.0146226008551196,0.0146226008551196,"38/1962/3992/6342/3033/51703/30/1374/197322/84869/2194/9415/51102/9200/6319/2180/64834/37/54995/5538/51/34/60481/8310/51495/33/36/2181/1376/79993/10449/3295/23305/79071/83401",35
"Metabolism","Metabolism of other amino acids","hsa00480","Glutathione metabolism","36/4003","59/9419",0.610169491525424,1.43571982030426,2.88621186409631,0.00310144114025996,0.014752801099615,0.014752801099615,"2950/2730/6240/9446/2876/2729/2539/221357/2882/6241/373156/5226/2937/4257/2878/79017/9027/290/2678/51060/2948/79094/2941/3417/26873/50484/2946/2936/2877/4953/2938/2879/2944/6611/10314/4258",36
"Cellular Processes","Cell growth and death","hsa04216","Ferroptosis","27/4003","42/9419",0.642857142857143,1.51263338210628,2.86241356265332,0.0035621783484577,0.0167184903820948,0.0167184903820948,"30061/2730/7419/6520/51703/10162/7018/7037/1356/2729/64116/5094/10533/23516/2180/2937/6303/8031/9474/81631/3162/2495/2181/23657/2879/4891/23305",27
"Organismal Systems","Digestive system","hsa04981","Folate transport and metabolism","21/4003","31/9419",0.67741935483871,1.59395775748834,2.84762420363132,0.00397398874877479,0.0184058426259043,0.0184058426259043,"4524/1244/1719/10257/4548/6472/9429/23743/6470/6573/2356/100528021/2346/28234/200895/10588/10599/10057/113235/8714/11309",21
"Organismal Systems","Aging","hsa04211","Longevity regulating pathway","51/4003","90/9419",0.566666666666667,1.33335831459739,2.73179314050219,0.00455143409660792,0.0208065558702076,0.0208065558702076,"5468/10645/64764/2475/5291/6009/148327/3845/9586/847/57521/1385/581/8408/1978/5571/5295/10891/83667/51422/115/5296/111/60673/4790/3479/1977/5567/84335/9474/6199/5565/5293/8660/6794/2309/5562/2308/51094/79602/27244/6648/3667/23411/6198/468/5290/84699/3643/26060/3480",51
"Human Diseases","Infectious disease: bacterial","hsa05130","Pathogenic Escherichia coli infection","104/4003","201/9419",0.517412935323383,1.21746501069472,2.67917990803085,0.00475154890843188,0.0212042432958276,0.0212042432958276,"8743/10095/55930/10092/356/5777/1432/10802/6093/25/5063/3688/10810/6188/7277/653857/8717/8976/84617/9138/841/7009/7082/7100/8772/998/3569/3606/7456/4628/10096/71/4646/10454/581/3059/1366/9871/9265/7186/5062/54205/10383/23562/10376/114609/51135/10109/51807/4792/578/5861/257397/347688/5595/5879/5594/10787/10458/4691/4790/4627/10006/2147/4642/3554/137075/4644/2597/55845/10097/9181/8517/2212/147179/1147/4793/23365/4641/10672/387/3071/9076/64005/9368/834/375/8795/7430/5781/2768/382/23118/6714/4430/84790/2534/9826/10972/355/10381/4645/5603/10163",104
"Human Diseases","Cancer: specific types","hsa05214","Glioma","44/4003","76/9419",0.578947368421053,1.36225462482086,2.72590283112504,0.00475890687605223,0.0212042432958276,0.0212042432958276,"6655/1647/1026/2475/5291/5894/1869/3845/808/595/5604/6654/581/1643/91860/801/5295/1871/5728/817/5296/673/578/5336/5595/5594/5605/3479/4193/1019/25759/5582/5293/1029/8536/5159/1021/5156/816/1956/818/5290/4616/3480",44
"Cellular Processes","Cell growth and death","hsa04210","Apoptosis","74/4003","138/9419",0.536231884057971,1.26174571969574,2.66289814763848,0.00521373546943955,0.0226572208054657,0.0226572208054657,"8743/5170/356/1647/9131/5291/7277/8717/839/841/84823/5894/3845/8772/2081/329/10039/5604/71/581/332/56616/1522/7186/5295/5366/1520/54205/10376/153090/3709/1677/8739/1514/5296/51807/4792/1512/578/27113/5595/5594/472/5605/4790/8837/10038/843/598/8517/6709/1147/5293/824/8795/27429/3710/8996/7185/1676/4000/84790/1509/823/468/355/5290/142/331/4001/4616/10018/2021/1508",74
"Human Diseases","Infectious disease: bacterial","hsa05135","Yersinia infection","74/4003","138/9419",0.536231884057971,1.26174571969574,2.66289814763848,0.00521373546943955,0.0226572208054657,0.0226572208054657,"10095/10092/1432/6093/3688/5291/653857/8976/9138/7454/998/3569/3606/5604/7456/3932/10096/71/10454/1399/6197/4773/9564/9815/7186/5295/5829/64283/51135/10109/5296/3678/6416/4792/8394/5595/5608/5879/5594/4775/2335/5605/10458/4790/10097/2776/8517/2212/147179/1147/5293/23365/1793/5881/387/5606/5609/834/29110/5747/7410/382/23118/9844/6714/148022/8935/6195/5290/8395/1398/5603/10163/391",74
"Human Diseases","Cancer: specific types","hsa05219","Bladder cancer","26/4003","41/9419",0.634146341463415,1.49213699481486,2.7149112514692,0.0055110516467639,0.0236571973129377,0.0236571973129377,"1026/7422/2064/5894/1869/3845/2261/595/5604/1871/673/5595/5594/5605/1612/4193/1019/999/1029/7057/1890/4609/6714/1956/23604/1839",26
"Metabolism","Carbohydrate metabolism","hsa00020","Citrate cycle (TCA cycle)","20/4003","30/9419",0.666666666666667,1.56865684070281,2.68184723694605,0.00647550920586073,0.0274624004875058,0.0274624004875058,"5160/4190/50/1737/1743/47/8802/1738/48/6390/4967/1431/5091/3419/3417/5106/3421/6391/2271/8803",20
"Human Diseases","Cancer: specific types","hsa05213","Endometrial cancer","35/4003","59/9419",0.593220338983051,1.3958387141847,2.62203907169227,0.00667201436670165,0.027872357525177,0.027872357525177,"6655/5170/1647/1026/5291/2064/8312/5894/3845/595/5604/6654/581/1643/5295/5728/5296/673/578/6932/5595/1499/5594/5605/999/5293/2309/83439/4609/1956/3611/29119/5290/4616/324",35
"Genetic Information Processing","Replication and repair","hsa03420","Nucleotide excision repair","37/4003","63/9419",0.587301587301587,1.38191197871438,2.61469633843635,0.00673054087965922,0.027872357525177,0.027872357525177,"5440/5427/8450/5981/6118/5438/5426/5437/2967/1643/10714/4331/5984/5886/7507/1161/902/5424/57804/5425/404672/5887/2074/8451/2068/2968/5983/1642/5436/57654/5985/5431/5111/5982/5430/2073/5433",37
